Label,MQ2,MQ3,MQ135,MQ136,MQ137,MQ138
Worcestershire Sauce,358.44353518821606,35.71849427168576,120.00163666121112,31.25204582651391,658.8887070376433,574.6219312602292
Worcestershire Sauce,333.2638436482085,34.299674267100976,111.98045602605863,29.592833876221498,634.4250814332247,563.9201954397394
Worcestershire Sauce,347.8927392739274,36.115511551155116,116.44554455445545,30.264026402640265,650.440594059406,572.0280528052805
Worcestershire Sauce,349.2961730449251,35.06655574043261,117.67221297836939,30.139767054908486,647.8935108153078,570.514143094842
Worcestershire Sauce,341.56137479541735,35.35679214402619,114.81833060556465,29.594108019639936,644.5450081833061,571.4942716857611
Worcestershire Sauce,382.7920133111481,47.339434276206326,181.6089850249584,33.37936772046589,660.936772046589,604.8702163061564
Worcestershire Sauce,325.01996672212977,44.74376039933444,154.15640599001665,29.27287853577371,618.9317803660566,561.5806988352746
Worcestershire Sauce,346.8236272878536,42.36772046589018,158.15973377703827,31.24126455906822,621.91846921797,575.2096505823628
Worcestershire Sauce,317.66722129783693,38.123128119800334,119.14475873544093,33.71048252911814,603.7820299500831,528.8186356073211
Worcestershire Sauce,322.3610648918469,39.32778702163061,123.42928452579035,30.509151414309486,612.8585690515807,551.9334442595674
Worcestershire Sauce,337.7004991680532,37.4675540765391,125.00499168053244,31.772046589018302,621.0133111480865,561.324459234609
Worcestershire Sauce,323.78702163061564,35.40765391014975,122.01663893510815,29.557404326123127,614.4525790349418,553.8153078202995
